FIPS Code,State Name,County Name,PERCENT_MALE,PERCENT_FEMALE,Age 16 to 24,Age 25 to 34,Age 35 to 54,Age 55 and Up,,,
48409,Texas,San Patricio County,50.42,49.58,13.22,13.31,24.61,27,,,
48411,Texas,San Saba County,54.17,45.83,13.15,14.75,19.12,36.81,,,
48413,Texas,Schleicher County,49.62,50.38,13.25,10.99,24.38,32.33,,,
48415,Texas,Scurry County,54.05,45.95,13.46,13.47,25.1,27.2,,,
48417,Texas,Shackelford County,48.85,51.15,10.84,11.21,21.78,37.61,,,
48419,Texas,Shelby County,49.6,50.4,12.55,11.81,23.28,30.77,,,
48421,Texas,Sherman County,52.15,47.85,13.4,11.18,24.65,28.49,,,
48423,Texas,Smith County,48.23,51.77,13.75,13.65,23.31,28.98,,,
48425,Texas,Somervell County,49.39,50.61,11.92,10.96,25.41,34.03,,,
48427,Texas,Starr County,48.79,51.21,16.4,13.71,22.66,19.71,,,
48429,Texas,Stephens County,52.66,47.34,12.87,12.37,23.08,33.72,,,
48431,Texas,Sterling County,50.58,49.42,12.94,12.01,25.1,26.65,,,
48433,Texas,Stonewall County,48.74,51.26,10.74,9.04,20.81,42,,,
48435,Texas,Sutton County,51.06,48.94,12.42,11.41,24.02,32.97,,,
48437,Texas,Swisher County,53.47,46.53,14.07,13.79,22.44,29.07,,,
48439,Texas,Tarrant County,48.89,51.11,13.82,14.98,26.45,23.19,,,
48441,Texas,Taylor County,48.63,51.37,17.8,14.5,21.22,25.49,,,
48443,Texas,Terrell County,50.39,49.61,6.57,9.54,20.49,46.78,,,
48445,Texas,Terry County,52.74,47.26,13.89,13.59,22.78,26.7,,,
48447,Texas,Throckmorton County,47.83,52.17,8.53,9.33,20.52,45.44,,,
48449,Texas,Titus County,48.99,51.01,14.42,12.25,23.37,25.8,,,
48451,Texas,Tom Green County,49.76,50.24,15.44,15.3,22.15,27.07,,,
48453,Texas,Travis County,50.53,49.47,12.46,20.12,28.95,20.65,,,
48455,Texas,Trinity County,48.05,51.95,9.62,9.84,21.02,43.14,,,
48457,Texas,Tyler County,53.96,46.04,11.67,13.63,22.65,36.09,,,
48459,Texas,Upshur County,49.29,50.71,11.66,11.59,23.62,33.62,,,
48461,Texas,Upton County,50.42,49.58,12.72,13.34,23.65,26.58,,,
48463,Texas,Uvalde County,49.09,50.91,14.86,13.47,21.84,27.49,,,
48465,Texas,Val Verde County,51.1,48.9,15.52,14.76,22.52,23.25,,,
48467,Texas,Van Zandt County,48.83,51.17,11.82,10.83,23.84,34.8,,,
48469,Texas,Victoria County,48.99,51.01,13.38,13.84,22.88,28.82,,,
48471,Texas,Walker County,58.07,41.93,21.33,14.77,26.67,24.96,,,
48473,Texas,Waller County,49.78,50.22,24.31,11.2,21.37,22.82,,,
48475,Texas,Ward County,50.69,49.31,13.53,14.16,23.38,24.9,,,
48477,Texas,Washington County,48.87,51.13,15.07,10.24,21.16,35.81,,,
48479,Texas,Webb County,49.21,50.79,16.71,13.66,24.12,18.47,,,
48481,Texas,Wharton County,49.12,50.88,13.39,12.32,22.85,30.26,,,
48483,Texas,Wheeler County,50.22,49.78,10.96,11.29,22.67,34.08,,,
48485,Texas,Wichita County,51.68,48.32,16.67,14.89,22.28,27.21,,,
48487,Texas,Wilbarger County,49.17,50.83,13.3,13.29,23.26,32.48,,,
48489,Texas,Willacy County,55.33,44.67,17.11,16.23,23.46,23.82,,,
48491,Texas,Williamson County,49.3,50.7,12.3,14.03,29.92,22.88,,,
48493,Texas,Wilson County,50.19,49.81,12.64,11.18,26.38,30.51,,,
48495,Texas,Winkler County,51.66,48.34,14.71,13.03,24.96,23.2,,,
48497,Texas,Wise County,50.1,49.9,12.1,12.33,25.79,29.41,,,
48499,Texas,Wood County,49.63,50.37,11.72,9.51,20.38,42.96,,,
48501,Texas,Yoakum County,50.89,49.11,14.85,13.19,21.42,22.72,,,
48503,Texas,Young County,49.65,50.35,11.23,11.5,22.43,35.17,,,
48505,Texas,Zapata County,49.73,50.27,15.61,12.27,22.37,21.86,,,
48507,Texas,Zavala County,50.91,49.09,16.6,13.89,21.69,24.05,,,
49001,Utah,Beaver County,50.79,49.21,14.65,10.69,22.24,25.86,,,
49003,Utah,Box Elder County,50.99,49.01,14.12,12.6,23.4,24.01,,,
49005,Utah,Cache County,50.03,49.97,23.84,13.82,19.91,17.3,,,
49007,Utah,Carbon County,49.67,50.33,13.88,11.61,22.65,30.74,,,
49009,Utah,Daggett County,57.47,42.53,10.42,7.26,23.79,41.47,,,
49011,Utah,Davis County,50.51,49.49,14.58,13.9,25.39,19.72,,,
49013,Utah,Duchesne County,50.56,49.44,13,12.92,23.24,22.9,,,
49015,Utah,Emery County,50.89,49.11,13.38,10.03,22.96,30.47,,,
49017,Utah,Garfield County,52.33,47.67,12.12,10.83,21.66,37.5,,,
49019,Utah,Grand County,50.31,49.69,10.09,13.13,25.23,33.71,,,
49021,Utah,Iron County,49.94,50.06,19.77,13.14,20.86,22.59,,,
49023,Utah,Juab County,51.24,48.76,15.34,12.32,23.28,20.71,,,
49025,Utah,Kane County,50.38,49.62,10.61,10.85,21.52,37.13,,,
49027,Utah,Millard County,51.3,48.7,13.57,10.29,21.18,29.41,,,
49029,Utah,Morgan County,51.44,48.56,15.18,9.31,25.32,21.89,,,
49031,Utah,Piute County,51.45,48.55,12.91,8.05,18.8,41.78,,,
49033,Utah,Rich County,51.55,48.45,13.45,10.55,21.14,30.73,,,
49035,Utah,Salt Lake County,50.2,49.8,14.01,16.58,25.98,21.24,,,
49037,Utah,San Juan County,50.03,49.97,15.19,12.12,21.83,26.86,,,
49039,Utah,Sanpete County,52.69,47.31,19.46,12.74,23.07,24.73,,,
49041,Utah,Sevier County,51.01,48.99,13.9,11.14,23.21,28.25,,,
49043,Utah,Summit County,51.21,48.79,13.01,11.57,27.82,28.47,,,
49045,Utah,Tooele County,50.77,49.23,14.45,13.6,26.76,18.61,,,
49047,Utah,Uintah County,50.75,49.25,13.45,13.7,24.25,21.25,,,
49049,Utah,Utah County,50.52,49.48,22.07,14.47,21.26,14.65,,,
49051,Utah,Wasatch County,50.9,49.1,13.87,10.82,26.32,23.66,,,
49053,Utah,Washington County,49.6,50.4,13.33,11.53,21.27,32.87,,,
49055,Utah,Wayne County,51.16,48.84,12.58,9.85,21.43,37.07,,,
49057,Utah,Weber County,50.34,49.66,14.32,15.35,24.68,22.41,,,
50001,Vermont,Addison County,49.94,50.06,16.67,10.26,23.57,36.05,,,
50003,Vermont,Bennington County,48.7,51.3,12.89,9.83,22.52,39.63,,,
50005,Vermont,Caledonia County,49.92,50.08,12.47,10.63,23.95,37.65,,,
50007,Vermont,Chittenden County,48.91,51.09,19.11,14.35,23.65,28.61,,,
50009,Vermont,Essex County,50.27,49.73,8.86,8.68,23.09,45.3,,,
50011,Vermont,Franklin County,49.83,50.17,11.19,12.7,26.15,31.78,,,
50013,Vermont,Grand Isle County,50.64,49.36,9.91,11.07,24.15,40.26,,,
50015,Vermont,Lamoille County,50.02,49.98,12.35,12.86,25.57,32.46,,,
50017,Vermont,Orange County,50.21,49.79,10.97,10.89,24.25,39.09,,,
50019,Vermont,Orleans County,50.1,49.9,10.93,11.13,23.51,38.58,,,
50021,Vermont,Rutland County,49.52,50.48,12.33,10.78,23.05,39.53,,,
50023,Vermont,Washington County,49.73,50.27,13.48,11.18,25.07,35.26,,,
50025,Vermont,Windham County,48.94,51.06,10.6,10.8,23.16,41.02,,,
50027,Vermont,Windsor County,48.97,51.03,9.7,11,23.56,41.21,,,
51001,Virginia,Accomack County,48.67,51.33,9.8,10.68,21.81,40.39,,,
51003,Virginia,Albemarle County,47.85,52.15,14.95,12.98,23.28,32.46,,,
51005,Virginia,Alleghany County,48.86,51.14,10.9,10.11,23.28,40.98,,,
51007,Virginia,Amelia County,49.32,50.68,10.53,11.49,23.77,37.05,,,
51009,Virginia,Amherst County,48.6,51.4,11.41,11.32,24.21,36.92,,,
51011,Virginia,Appomattox County,48.51,51.49,11.08,11.94,23.95,35.59,,,
51013,Virginia,Arlington County,50.11,49.89,10.79,23.58,29.04,20.95,,,
51015,Virginia,Augusta County,50.76,49.24,10.98,11.7,25.17,37.2,,,
51017,Virginia,Bath County,50.61,49.39,9.12,10.42,23.49,44.66,,,
51019,Virginia,Bedford County,49.21,50.79,11.09,10.28,24.26,38.49,,,
51021,Virginia,Bland County,54.84,45.16,9.08,12.52,28.12,38.09,,,
51023,Virginia,Botetourt County,49.65,50.35,10.75,9.72,24.89,39.7,,,
51025,Virginia,Brunswick County,53.61,46.39,11.76,14.05,24.26,36.67,,,
51027,Virginia,Buchanan County,50.65,49.35,9.74,11.19,25.69,39.25,,,
51029,Virginia,Buckingham County,54.92,45.08,10.16,13.95,26.62,34.7,,,
51031,Virginia,Campbell County,48.59,51.41,11.3,13.38,24.17,35.21,,,
51033,Virginia,Caroline County,49.51,50.49,10.42,13.85,25.5,30.95,,,
51035,Virginia,Carroll County,49.62,50.38,9.96,10.13,24.32,41.2,,,
51036,Virginia,Charles City County,48.47,51.53,9.41,10.84,22.95,44.88,,,
51037,Virginia,Charlotte County,49.55,50.45,11.24,10.3,22.42,38.93,,,
51041,Virginia,Chesterfield County,48.16,51.84,12.91,12.2,27,28.64,,,
51043,Virginia,Clarke County,49.52,50.48,11.32,9.15,25.2,38.82,,,
51045,Virginia,Craig County,49.8,50.2,10.86,10.06,23.93,41.34,,,
51047,Virginia,Culpeper County,49.93,50.07,11.84,11.95,26.08,29.59,,,
51049,Virginia,Cumberland County,48.38,51.62,10.54,12.05,22.99,38.78,,,
51051,Virginia,Dickenson County,50.93,49.07,10.09,11.05,24.98,37.9,,,
51053,Virginia,Dinwiddie County,49.03,50.97,11.3,13.24,25.43,33.81,,,
51057,Virginia,Essex County,46.86,53.14,10.44,12,22.77,39.9,,,
51059,Virginia,Fairfax County,49.64,50.36,12.27,13.27,28.41,26.77,,,
51061,Virginia,Fauquier County,49.44,50.56,12.11,11.27,25.83,32.03,,,
51063,Virginia,Floyd County,50.36,49.64,10.17,9.96,24.41,39.68,,,
51065,Virginia,Fluvanna County,45.82,54.18,10.54,12.26,26.04,34.95,,,
51067,Virginia,Franklin County,49.19,50.81,11.03,10,23.02,40.63,,,
51069,Virginia,Frederick County,49.82,50.18,11.64,12.14,25.9,31.64,,,
51071,Virginia,Giles County,49.44,50.56,11,11.18,25.11,36.27,,,
51073,Virginia,Gloucester County,49.23,50.77,10.69,11.91,24.61,36.61,,,
51075,Virginia,Goochland County,49.09,50.91,10.4,10.13,25.2,40.65,,,
51077,Virginia,Grayson County,51.41,48.59,10.01,10.75,24.61,41.13,,,
51079,Virginia,Greene County,48.69,51.31,11.06,11.98,25.19,32.26,,,
51081,Virginia,Greensville County,62.84,37.16,11.34,16.49,30.43,28.2,,,
51083,Virginia,Halifax County,47.94,52.06,11.06,10.38,22.35,39.77,,,
51085,Virginia,Hanover County,48.98,51.02,12.68,10.43,25.9,33.43,,,
51087,Virginia,Henrico County,47.45,52.55,11.52,14.44,26.59,28.94,,,
51089,Virginia,Henry County,48.09,51.91,10.33,10.49,23.32,40.18,,,
51091,Virginia,Highland County,49.59,50.41,6.8,8.58,16.39,57.31,,,
51093,Virginia,Isle of Wight County,49.01,50.99,10.73,10.96,24.86,36.33,,,
51095,Virginia,James City County,48.33,51.67,10.57,10.13,23.17,40.09,,,
51097,Virginia,King and Queen County,50.96,49.04,10.04,11.07,23.5,41.07,,,
51099,Virginia,King George County,50.63,49.37,12.51,12.87,27.24,27.05,,,
51101,Virginia,King William County,48.92,51.08,10.99,13.34,25.94,30.82,,,
51103,Virginia,Lancaster County,47.25,52.75,8.29,8.26,16.99,53.91,,,
51105,Virginia,Lee County,52.15,47.85,10.08,12.63,25.34,36.93,,,
51107,Virginia,Loudoun County,49.61,50.39,12.3,11.56,32.71,20.39,,,
51109,Virginia,Louisa County,49.46,50.54,9.75,12.03,24.39,37.1,,,
51111,Virginia,Lunenburg County,52.89,47.11,9.71,11.83,24.8,37.92,,,
51113,Virginia,Madison County,48.44,51.56,10.49,10.74,22.68,39.64,,,
51115,Virginia,Mathews County,48.42,51.58,9.43,8.42,20.91,48.62,,,
51117,Virginia,Mecklenburg County,48.71,51.29,10.25,10.38,21.82,42.26,,,
51119,Virginia,Middlesex County,49.05,50.95,8.45,8.99,19.55,49.86,,,
51121,Virginia,Montgomery County,51.73,48.27,29.5,13.97,20.47,23.31,,,
51125,Virginia,Nelson County,48.33,51.67,9.64,9.57,21.71,44.7,,,
51127,Virginia,New Kent County,50.92,49.08,10.26,13.06,26.53,33.61,,,
51131,Virginia,Northampton County,47.89,52.11,9.33,10.2,19.74,44.36,,,
51133,Virginia,Northumberland County,48.99,51.01,8.03,7.43,17.16,55.58,,,
51135,Virginia,Nottoway County,54.1,45.9,11.48,13.99,25.33,33.19,,,
51137,Virginia,Orange County,48.89,51.11,10.91,11.89,24.46,35.28,,,
51139,Virginia,Page County,49.48,50.52,10.55,11.4,24.76,37.24,,,
51141,Virginia,Patrick County,49.61,50.39,9.43,8.79,24.02,43.57,,,
51143,Virginia,Pittsylvania County,49.24,50.76,10.91,10.36,24.17,39.73,,,
51145,Virginia,Powhatan County,51.68,48.32,10.29,10.68,28.96,35.27,,,
51147,Virginia,Prince Edward County,50,50,28.5,11.04,18.54,28.82,,,
51149,Virginia,Prince George County,53.71,46.29,11.87,15.83,27.22,26.66,,,
51153,Virginia,Prince William County,49.99,50.01,13.28,13.3,29.27,21.78,,,
51155,Virginia,Pulaski County,50.12,49.88,10.17,11.87,24.95,38.6,,,
51157,Virginia,Rappahannock County,49.16,50.84,9.93,9.46,22.18,45.41,,,
51159,Virginia,Richmond County,56.43,43.57,9.96,14.41,26.96,34.73,,,
51161,Virginia,Roanoke County,48.18,51.82,11.46,11.63,25.01,36.01,,,
51163,Virginia,Rockbridge County,49.47,50.53,10.77,10.18,22.4,42.75,,,
51165,Virginia,Rockingham County,49.11,50.89,12.83,11.83,24.04,33.43,,,
51167,Virginia,Russell County,48.85,51.15,10.08,10.78,25.21,38.54,,,
51169,Virginia,Scott County,50.27,49.73,9.93,10.56,24.72,40.23,,,
51171,Virginia,Shenandoah County,49.06,50.94,10.63,11.41,23.98,36.74,,,
51173,Virginia,Smyth County,48.88,51.12,10.94,11.26,25.11,37.18,,,
51175,Virginia,Southampton County,51.71,48.29,10.33,11.04,25.97,37.77,,,
51177,Virginia,Spotsylvania County,49.21,50.79,12.71,12.69,26.57,27.99,,,
51179,Virginia,Stafford County,50.48,49.52,14.36,13.24,28.44,22.75,,,
51181,Virginia,Surry County,49.61,50.39,9.62,11.12,21.89,43.77,,,
51183,Virginia,Sussex County,59.58,40.42,11.52,18.27,25.69,31.92,,,
51185,Virginia,Tazewell County,49.58,50.42,10.71,11.18,24.33,38.02,,,
51187,Virginia,Warren County,49.84,50.16,11.91,13.11,24.93,32.17,,,
51191,Virginia,Washington County,49.32,50.68,11.37,10.49,24.54,39,,,
51193,Virginia,Westmoreland County,48.79,51.21,9.45,11.55,20.97,42.08,,,
51195,Virginia,Wise County,52.1,47.9,12.51,13.43,25.41,32.99,,,
51197,Virginia,Wythe County,48.86,51.14,10.18,11.1,25.86,36.72,,,
51199,Virginia,York County,49.09,50.91,12.84,11.64,25.91,30.5,,,
51510,Virginia,Alexandria city,48.23,51.77,8.11,21.23,31.71,23.23,,,
51520,Virginia,Bristol city,47.21,52.79,10.34,13.14,24.72,35.35,,,
51530,Virginia,Buena Vista city,46.71,53.29,17.72,12.46,21.21,31.52,,,
51540,Virginia,Charlottesville city,48.39,51.61,21.32,19.93,22.66,22.26,,,
51550,Virginia,Chesapeake city,48.87,51.13,12.56,14.2,26.5,26.9,,,
51570,Virginia,Colonial Heights city,45.91,54.09,11.42,13.04,23.16,32.63,,,
51580,Virginia,Covington city,48.18,51.82,11.72,12.31,23.49,35.32,,,
51590,Virginia,Danville city,45.93,54.07,12.26,12.74,21.43,35.64,,,
51595,Virginia,Emporia city,46.09,53.91,12.25,12.59,21.98,33.8,,,
51600,Virginia,Fairfax city,49.16,50.84,11.69,13.86,25.78,27.41,,,
51610,Virginia,Falls Church city,49.22,50.78,11.79,12.49,28.8,26.53,,,
51620,Virginia,Franklin city,45.55,54.45,11.3,12.36,20.57,33.98,,,
51630,Virginia,Fredericksburg city,46.24,53.76,22.2,15.85,21.83,21.93,,,
51640,Virginia,Galax city,46.7,53.3,12.35,11.99,24.23,31.84,,,
51650,Virginia,Hampton city,47.98,52.02,14.95,15.82,22.24,29.46,,,
51660,Virginia,Harrisonburg city,48.09,51.91,34.69,13.8,19.8,17.59,,,
51670,Virginia,Hopewell city,46.66,53.34,12.23,14.93,23.24,27.68,,,
51678,Virginia,Lexington city,56.43,43.57,45.21,8.1,12.93,22.47,,,
51680,Virginia,Lynchburg city,46.93,53.07,27.48,14.6,17.42,24.22,,,
51683,Virginia,Manassas city,50.26,49.74,12.34,15.05,26.7,22.95,,,
51685,Virginia,Manassas Park city,51.29,48.71,13.51,16.9,31.65,19.48,,,
51690,Virginia,Martinsville city,46.53,53.47,11.51,11.81,23.03,32.06,,,
51700,Virginia,Newport News city,48.22,51.78,14.98,17.06,22.77,25.39,,,
51710,Virginia,Norfolk city,52.14,47.86,20.18,19.55,21.08,22.44,,,
51720,Virginia,Norton city,46.82,53.18,11,15.25,24.32,31.63,,,
51730,Virginia,Petersburg city,45.77,54.23,11.38,16.85,21.51,30.61,,,
51735,Virginia,Poquoson city,50.13,49.87,12.03,10.07,26.27,33.73,,,
51740,Virginia,Portsmouth city,47.94,52.06,12.48,16.85,23.24,27.8,,,
51750,Virginia,Radford city,47.09,52.91,41.15,12.47,17.54,18.41,,,
51760,Virginia,Richmond city,47.44,52.56,13.96,22.18,22.88,26.08,,,
51770,Virginia,Roanoke city,47.71,52.29,10.78,15.58,24.72,29.97,,,
51775,Virginia,Salem city,47.64,52.36,16.35,11.51,23.52,32.89,,,
51790,Virginia,Staunton city,45.98,54.02,10.93,13.81,24.15,34.81,,,
51800,Virginia,Suffolk city,48.55,51.45,11.78,13.56,26.23,28.59,,,
51810,Virginia,Virginia Beach city,49.06,50.94,12.65,16.36,25.37,27.21,,,
51820,Virginia,Waynesboro city,47.91,52.09,10.73,13.81,24.34,30.86,,,
51830,Virginia,Williamsburg city,46.01,53.99,36.72,11.47,14.87,27.79,,,
51840,Virginia,Winchester city,49.19,50.81,14.43,14.21,23.84,28.55,,,
53001,Washington,Adams County,51.07,48.93,15.43,12.41,20.69,20.87,,,
53003,Washington,Asotin County,48.93,51.07,10.11,10.88,22.95,39.54,,,
53005,Washington,Benton County,50.11,49.89,12.63,13.71,23.97,27.52,,,
53007,Washington,Chelan County,50.11,49.89,11.77,12.58,22.85,33.41,,,
53009,Washington,Clallam County,49.38,50.62,8.97,10.69,20.05,46.41,,,
53011,Washington,Clark County,49.43,50.57,12.23,13.47,26.24,28.71,,,
53013,Washington,Columbia County,48.78,51.22,8.83,10.01,21.23,44.92,,,
53015,Washington,Cowlitz County,49.51,50.49,11.32,12.67,23.75,33.34,,,
53017,Washington,Douglas County,50.59,49.41,12.35,12.39,23.15,30.63,,,
53019,Washington,Ferry County,51.41,48.59,10.54,8.4,21.67,45.86,,,
53021,Washington,Franklin County,51.59,48.41,14.6,15.22,24.65,18.56,,,
53023,Washington,Garfield County,48.76,51.24,9.17,8.94,22.07,41.98,,,
53025,Washington,Grant County,50.84,49.16,13.93,13.8,22.44,25.21,,,
53027,Washington,Grays Harbor County,51.12,48.88,10.28,11.83,23.29,37.66,,,
53029,Washington,Island County,49.8,50.2,11.13,14.07,20.18,39.22,,,
53031,Washington,Jefferson County,48.93,51.07,6.63,8.36,18.99,56.39,,,
53033,Washington,King County,50.26,49.74,11.24,18.47,28.2,25.23,,,
53035,Washington,Kitsap County,51.12,48.88,12.69,14.87,23.5,32.03,,,
53037,Washington,Kittitas County,50.5,49.5,23.76,12.67,20.26,29.32,,,
53039,Washington,Klickitat County,50.64,49.36,9.27,10.61,23.87,40.41,,,
53041,Washington,Lewis County,50.07,49.93,10.83,12.23,23.15,36.06,,,
53043,Washington,Lincoln County,50.94,49.06,10.28,8.75,21.31,41.96,,,
53045,Washington,Mason County,51.88,48.12,10.06,12.15,22.32,39.22,,,
53047,Washington,Okanogan County,50.5,49.5,10.25,11.25,22.16,36.68,,,
53049,Washington,Pacific County,49.66,50.34,7.94,9.38,20.4,49.64,,,
53051,Washington,Pend Oreille County,51.09,48.91,9.57,9.08,21.12,44.67,,,
53053,Washington,Pierce County,49.9,50.1,12.6,15.7,25.56,26.51,,,
53055,Washington,San Juan County,48.34,51.66,7.64,8.36,20.52,53.25,,,
53057,Washington,Skagit County,49.48,50.52,11.04,12.72,22.98,35.31,,,
53059,Washington,Skamania County,50.92,49.08,9.35,10.38,24.97,40.27,,,
53061,Washington,Snohomish County,50.2,49.8,11.19,15.03,27.68,27.34,,,
53063,Washington,Spokane County,49.6,50.4,12.84,15.13,24.23,29.49,,,
53065,Washington,Stevens County,49.91,50.09,10.14,9.61,22.01,40.81,,,
53067,Washington,Thurston County,48.89,51.11,11.47,14.48,25.67,30.65,,,
53069,Washington,Wahkiakum County,49.87,50.13,9.6,7.53,19.43,49.87,,,
53071,Washington,Walla Walla County,50.94,49.06,16.38,12.85,22.64,31.09,,,
53073,Washington,Whatcom County,49.4,50.6,16.84,13.75,23.27,30.12,,,
53075,Washington,Whitman County,50.9,49.1,37.2,14.31,16.68,19.41,,,
53077,Washington,Yakima County,49.96,50.04,14.2,13.58,22.7,24.84,,,
54001,West Virginia,Barbour County,48.85,51.15,14.26,11.16,23.6,34.72,,,
54003,West Virginia,Berkeley County,49.72,50.28,11.35,14.13,27.01,28.4,,,
54005,West Virginia,Boone County,49.8,50.2,11.07,10.1,26.35,35.74,,,
54007,West Virginia,Braxton County,50.44,49.56,9.89,11.59,24.07,38.77,,,
54009,West Virginia,Brooke County,49.39,50.61,12.03,10.51,23.21,39.96,,,
54011,West Virginia,Cabell County,48.79,51.21,16.46,12.17,23.27,31.73,,,
54013,West Virginia,Calhoun County,50.08,49.92,9.2,9.64,23.91,42.38,,,
54015,West Virginia,Clay County,50.56,49.44,11,9.81,24.57,36.77,,,
54017,West Virginia,Doddridge County,55.66,44.34,12.28,12.35,26.36,37.31,,,
54019,West Virginia,Fayette County,50.33,49.67,10.69,11.04,24.71,36.46,,,
54021,West Virginia,Gilmer County,59.25,40.75,17.22,14.27,26.47,29.86,,,
54023,West Virginia,Grant County,49.87,50.13,10.17,10.53,23.67,39.68,,,
54025,West Virginia,Greenbrier County,48.97,51.03,10.3,10.83,24.04,38.74,,,
54027,West Virginia,Hampshire County,50.93,49.07,10.27,10.45,25.1,39.58,,,
54029,West Virginia,Hancock County,48.67,51.33,10.23,10.59,24.54,39.33,,,
54031,West Virginia,Hardy County,50.46,49.54,10.17,10.13,24.97,37.81,,,
54033,West Virginia,Harrison County,49.22,50.78,10.98,12.05,25.3,34.19,,,
54035,West Virginia,Jackson County,49.74,50.26,10.82,10.9,24.91,35.99,,,
54037,West Virginia,Jefferson County,49.63,50.37,12.29,11.26,27.54,31.02,,,
54039,West Virginia,Kanawha County,48.18,51.82,11.05,12.16,24.32,36.02,,,
54041,West Virginia,Lewis County,49.76,50.24,9.83,12.03,24.94,35.47,,,
54043,West Virginia,Lincoln County,49.51,50.49,10.63,10.38,25.81,34.82,,,
54045,West Virginia,Logan County,49.31,50.69,10.58,11.35,25.64,35.5,,,
54047,West Virginia,McDowell County,48.97,51.03,9.38,10.96,23.72,38.98,,,
54049,West Virginia,Marion County,49.49,50.51,14.67,11.83,24.1,32.78,,,
54051,West Virginia,Marshall County,49.65,50.35,10.21,11.52,24.28,38.3,,,
54053,West Virginia,Mason County,48.29,51.71,10.54,11,24.42,36.92,,,
54055,West Virginia,Mercer County,47.98,52.02,11.45,11.72,23.42,36.14,,,
54057,West Virginia,Mineral County,49.81,50.19,11.75,11.58,24.48,36.02,,,
54059,West Virginia,Mingo County,49.42,50.58,10,10.85,25.64,34.78,,,
54061,West Virginia,Monongalia County,51.39,48.61,22.78,16.71,22.88,23.77,,,
54063,West Virginia,Monroe County,49.82,50.18,9.7,10.18,23.44,40.78,,,
54065,West Virginia,Morgan County,50.23,49.77,10.53,10.24,24.63,40.39,,,
54067,West Virginia,Nicholas County,49.26,50.74,9.71,10.87,24.35,37.94,,,
54069,West Virginia,Ohio County,48.37,51.63,13.3,11.66,22.44,36.73,,,
54071,West Virginia,Pendleton County,50.34,49.66,9.2,9.92,21.62,44.51,,,
54073,West Virginia,Pleasants County,54.22,45.78,10.91,12.61,27.4,33.98,,,
54075,West Virginia,Pocahontas County,51.17,48.83,9.02,10.82,22.92,42.89,,,
54077,West Virginia,Preston County,51.24,48.76,9.97,13.06,26.12,35.01,,,
54079,West Virginia,Putnam County,49.31,50.69,11.28,11.23,26.93,32.79,,,
54081,West Virginia,Raleigh County,50.19,49.81,10.86,12.25,24.98,34.67,,,
54083,West Virginia,Randolph County,51.99,48.01,11.4,12.3,24.06,36.67,,,
54085,West Virginia,Ritchie County,49.87,50.13,10.35,10.13,24.42,39.54,,,
54087,West Virginia,Roane County,49.3,50.7,10.63,9.85,24.77,38.51,,,
54089,West Virginia,Summers County,45.48,54.52,9.15,10.77,25.13,42.23,,,
54091,West Virginia,Taylor County,50.7,49.3,10,12.37,26.12,35.33,,,
54093,West Virginia,Tucker County,50.86,49.14,9.34,10.83,25.02,43.28,,,
54095,West Virginia,Tyler County,50.38,49.62,10.02,10.23,24.67,39.15,,,
54097,West Virginia,Upshur County,49.57,50.43,14.13,11.37,23.2,34.51,,,
